,age,body_type,drinks,drugs,height,sex,smokes,diet_anything,diet_halal,diet_kosher,diet_other,diet_vegan,diet_vegetarian
19635,65,0,1,0,65.0,0,0,True,False,False,False,False,False
19636,40,0,1,1,72.0,1,0,True,False,False,False,False,False
19637,30,0,2,0,76.0,1,0,True,False,False,False,False,False
19638,48,2,1,0,63.0,0,1,True,False,False,False,False,False
19639,46,2,1,0,64.0,0,0,True,False,False,False,False,False
19640,32,1,1,0,67.0,1,0,True,False,False,False,False,False
19641,38,0,2,0,71.0,1,1,True,False,False,False,False,False
19642,23,1,1,0,62.0,0,0,False,False,False,False,False,True
19643,32,1,1,0,66.0,0,0,False,False,False,False,False,True
19644,25,0,1,1,70.0,1,0,True,False,False,False,False,False
19645,24,1,1,0,58.0,0,0,True,False,False,False,False,False
19646,35,1,1,0,66.0,0,0,True,False,False,False,False,False
19647,29,0,1,0,70.0,1,0,True,False,False,False,False,False
19648,60,2,1,0,62.0,1,0,True,False,False,False,False,False
19649,55,1,1,0,60.0,0,1,True,False,False,False,False,False
19650,36,0,2,0,69.0,1,0,True,False,False,False,False,False
19651,30,0,1,1,67.0,1,0,True,False,False,False,False,False
19652,36,1,1,0,62.0,0,0,True,False,False,False,False,False
19653,31,0,1,0,69.0,1,0,True,False,False,False,False,False
19654,38,0,2,1,73.0,1,1,True,False,False,False,False,False
19655,51,0,1,0,68.0,1,0,True,False,False,False,False,False
19656,39,0,0,0,72.0,1,0,False,False,True,False,False,False
19657,45,0,0,0,68.0,1,0,True,False,False,False,False,False
19658,33,1,1,0,68.0,1,0,True,False,False,False,False,False
19659,28,1,1,1,75.0,1,1,True,False,False,False,False,False
19660,25,1,1,0,63.0,1,0,True,False,False,False,False,False
19661,38,0,0,1,64.0,0,0,False,False,False,True,False,False
19662,22,0,1,0,73.0,1,1,True,False,False,False,False,False
19663,34,0,1,0,68.0,1,0,True,False,False,False,False,False
19664,34,0,1,0,76.0,1,0,True,False,False,False,False,False
19665,24,1,2,0,70.0,1,0,True,False,False,False,False,False
19666,31,1,1,1,69.0,0,0,True,False,False,False,False,False
19667,37,0,1,0,63.0,0,0,True,False,False,False,False,False
19668,24,1,1,0,63.0,1,0,True,False,False,False,False,False
19669,34,0,1,0,73.0,1,0,True,False,False,False,False,False
19670,27,1,1,0,68.0,1,0,True,False,False,False,False,False
19671,36,1,1,0,66.0,1,0,True,False,False,False,False,False
19672,34,1,1,0,64.0,0,0,False,False,False,False,True,False
19673,27,1,1,0,71.0,1,0,True,False,False,False,False,False
19674,30,0,1,0,69.0,1,0,True,False,False,False,False,False
19675,30,0,2,0,74.0,1,1,True,False,False,False,False,False
19676,27,0,1,1,70.0,1,1,True,False,False,False,False,False
19677,29,0,2,0,67.0,0,0,True,False,False,False,False,False
19678,24,0,1,0,65.0,0,0,True,False,False,False,False,False
19679,40,2,1,0,62.0,0,0,True,False,False,False,False,False
19680,33,0,1,0,70.0,1,0,True,False,False,False,False,False
19681,25,0,1,0,66.0,1,0,True,False,False,False,False,False
19682,30,2,1,0,66.0,0,0,True,False,False,False,False,False
19683,31,1,1,0,66.0,0,0,True,False,False,False,False,False
19684,37,1,0,0,76.0,1,0,True,False,False,False,False,False
19685,31,0,0,0,70.0,0,1,False,False,False,False,False,True
19686,40,0,1,0,61.0,0,0,True,False,False,False,False,False
19687,22,0,1,0,71.0,1,0,True,False,False,False,False,False
19688,39,1,2,0,71.0,1,0,False,False,False,False,False,True
19689,24,2,1,0,65.0,0,0,True,False,False,False,False,False
19690,32,0,1,0,70.0,0,0,True,False,False,False,False,False
19691,28,1,2,1,67.0,0,0,True,False,False,False,False,False
19692,34,0,1,0,69.0,1,0,False,False,False,False,True,False
19693,28,0,1,0,66.0,0,1,True,False,False,False,False,False
19694,29,2,1,0,65.0,0,0,True,False,False,False,False,False
19695,28,1,1,1,70.0,0,0,True,False,False,False,False,False
19696,25,0,1,0,69.0,1,0,True,False,False,False,False,False
19697,35,1,1,1,70.0,1,0,True,False,False,False,False,False
19698,46,0,1,0,65.0,0,0,True,False,False,False,False,False
19699,34,0,1,0,73.0,1,0,True,False,False,False,False,False
19700,37,0,1,0,70.0,0,0,True,False,False,False,False,False
19701,26,0,1,0,76.0,1,0,True,False,False,False,False,False
19702,47,0,1,0,62.0,0,0,True,False,False,False,False,False
19703,34,0,1,0,76.0,1,0,True,False,False,False,False,False
19704,45,0,1,0,74.0,1,0,True,False,False,False,False,False
19705,31,2,1,0,64.0,0,0,True,False,False,False,False,False
19706,31,0,1,0,66.0,0,0,True,False,False,False,False,False
19707,28,1,1,1,75.0,1,1,True,False,False,False,False,False
19708,24,1,1,0,68.0,0,0,True,False,False,False,False,False
19709,46,1,1,0,64.0,0,1,True,False,False,False,False,False
19710,37,1,2,1,72.0,1,0,True,False,False,False,False,False
19711,23,0,1,0,67.0,0,0,True,False,False,False,False,False
19712,45,2,1,1,66.0,0,1,False,False,False,False,False,True
19713,35,1,1,0,63.0,0,0,True,False,False,False,False,False
19714,18,0,1,0,69.0,1,0,True,False,False,False,False,False
19715,21,0,1,0,72.0,1,0,False,False,False,False,False,True
19716,26,0,1,0,72.0,1,0,True,False,False,False,False,False
19717,51,1,1,0,67.0,1,0,True,False,False,False,False,False
19718,33,0,1,0,77.0,1,0,True,False,False,False,False,False
19719,28,0,1,0,76.0,1,0,True,False,False,False,False,False
19720,22,0,1,0,67.0,0,0,True,False,False,False,False,False
19721,21,0,1,0,67.0,0,0,True,False,False,False,False,False
19722,29,1,1,0,65.0,0,1,True,False,False,False,False,False
19723,29,1,1,0,70.0,1,0,True,False,False,False,False,False
19724,26,0,1,0,74.0,1,0,True,False,False,False,False,False
19725,33,0,1,0,64.0,1,0,True,False,False,False,False,False
19726,29,1,1,0,68.0,1,1,True,False,False,False,False,False
19727,29,0,1,0,68.0,1,0,True,False,False,False,False,False
19728,26,0,1,0,67.0,1,0,True,False,False,False,False,False
19729,46,2,0,0,68.0,0,0,False,False,False,False,False,True
19730,24,0,1,1,72.0,1,0,False,False,False,False,True,False
19731,27,1,0,0,71.0,1,0,True,False,False,False,False,False
19732,31,0,1,0,69.0,1,0,True,False,False,False,False,False
19733,21,2,2,1,68.0,0,0,True,False,False,False,False,False
19734,44,1,1,0,65.0,0,1,True,False,False,False,False,False
19735,32,1,2,1,68.0,1,1,True,False,False,False,False,False
19736,30,0,1,0,65.0,0,1,True,False,False,False,False,False
19737,23,0,1,1,62.0,0,1,True,False,False,False,False,False
19738,29,0,1,0,71.0,1,0,False,False,False,False,False,True
19739,35,0,2,1,76.0,1,0,False,False,False,False,True,False
19740,32,2,1,0,67.0,0,1,True,False,False,False,False,False
19741,31,0,1,0,72.0,1,0,True,False,False,False,False,False
19742,25,1,1,0,66.0,1,0,True,False,False,False,False,False
19743,23,1,1,1,74.0,1,0,True,False,False,False,False,False
19744,24,0,1,0,70.0,1,1,True,False,False,False,False,False
19745,44,1,1,0,69.0,1,0,True,False,False,False,False,False
19746,24,0,1,0,75.0,1,0,True,False,False,False,False,False
19747,50,0,1,0,68.0,1,0,True,False,False,False,False,False
19748,28,1,1,1,70.0,1,0,True,False,False,False,False,False
19749,36,0,1,0,65.0,1,0,True,False,False,False,False,False
19750,35,0,1,1,70.0,1,0,True,False,False,False,False,False
19751,32,2,1,0,62.0,0,1,True,False,False,False,False,False
19752,38,2,1,0,66.0,0,0,True,False,False,False,False,False
19753,32,0,1,0,72.0,1,0,True,False,False,False,False,False
19754,38,0,1,0,69.0,1,0,True,False,False,False,False,False
19755,22,2,1,0,65.0,0,0,False,False,False,False,False,True
19756,38,2,1,1,68.0,0,0,True,False,False,False,False,False
19757,26,2,1,1,62.0,0,0,True,False,False,False,False,False
19758,27,1,2,0,72.0,1,0,True,False,False,False,False,False
19759,25,2,1,1,66.0,0,1,True,False,False,False,False,False
19760,28,0,0,0,75.0,1,0,True,False,False,False,False,False
19761,34,0,1,0,66.0,1,0,True,False,False,False,False,False
19762,44,1,1,0,76.0,1,0,True,False,False,False,False,False
19763,23,0,1,0,70.0,1,0,True,False,False,False,False,False
19764,41,1,1,0,76.0,1,0,True,False,False,False,False,False
19765,30,1,1,0,67.0,0,0,True,False,False,False,False,False
19766,49,0,1,1,74.0,1,0,True,False,False,False,False,False
19767,40,2,1,0,62.0,0,0,True,False,False,False,False,False
19768,38,1,1,1,67.0,1,0,True,False,False,False,False,False
19769,31,0,1,0,73.0,1,0,False,False,False,False,True,False
19770,31,0,1,0,72.0,1,0,True,False,False,False,False,False
19771,48,1,1,0,69.0,1,0,True,False,False,False,False,False
19772,26,0,1,0,73.0,1,0,True,False,False,False,False,False
19773,37,0,1,0,76.0,1,0,True,False,False,False,False,False
19774,27,0,1,1,62.0,0,1,True,False,False,False,False,False
19775,68,0,1,1,65.0,0,0,False,False,False,False,False,True
19776,25,1,0,0,66.0,0,0,True,False,False,False,False,False
19777,30,0,1,1,69.0,1,0,True,False,False,False,False,False
19778,64,1,1,0,60.0,0,0,True,False,False,False,False,False
19779,33,0,1,0,61.0,0,1,True,False,False,False,False,False
19780,26,1,1,1,68.0,1,1,True,False,False,False,False,False
19781,57,0,1,0,70.0,1,0,True,False,False,False,False,False
19782,29,1,1,0,65.0,0,0,True,False,False,False,False,False
19783,20,1,1,0,74.0,1,0,True,False,False,False,False,False
19784,63,1,1,0,74.0,1,0,True,False,False,False,False,False
19785,42,1,1,0,64.0,0,0,True,False,False,False,False,False
19786,55,1,1,0,71.0,1,0,True,False,False,False,False,False
19787,32,0,1,0,67.0,1,0,True,False,False,False,False,False
19788,29,0,1,0,70.0,0,0,True,False,False,False,False,False
19789,23,1,1,0,73.0,1,0,False,False,False,True,False,False
19790,44,0,1,0,74.0,1,0,True,False,False,False,False,False
19791,50,0,1,0,64.0,0,0,True,False,False,False,False,False
19792,66,0,0,0,67.0,0,0,True,False,False,False,False,False
19793,39,1,1,1,69.0,1,0,True,False,False,False,False,False
19794,44,1,1,0,65.0,0,0,True,False,False,False,False,False
19795,44,0,1,0,62.0,0,0,True,False,False,False,False,False
19796,40,1,1,0,61.0,0,0,False,False,False,False,False,True
19797,35,0,1,0,65.0,0,0,True,False,False,False,False,False
19798,56,1,2,0,69.0,1,0,True,False,False,False,False,False
19799,29,1,2,1,66.0,0,0,True,False,False,False,False,False
19800,32,0,1,0,74.0,1,1,False,False,False,True,False,False
19801,25,0,1,0,71.0,0,0,True,False,False,False,False,False
19802,42,0,2,0,72.0,1,1,True,False,False,False,False,False
19803,24,1,1,1,72.0,1,0,True,False,False,False,False,False
19804,28,1,1,0,69.0,1,0,True,False,False,False,False,False
19805,36,0,1,1,62.0,0,0,True,False,False,False,False,False
19806,20,1,1,0,66.0,1,0,True,False,False,False,False,False
19807,27,2,1,0,74.0,1,1,True,False,False,False,False,False
19808,29,0,1,0,65.0,0,0,True,False,False,False,False,False
19809,24,1,1,0,73.0,1,0,True,False,False,False,False,False
19810,29,1,1,0,70.0,1,0,True,False,False,False,False,False
19811,43,1,1,0,66.0,0,0,False,False,False,False,False,True
19812,47,0,1,0,70.0,1,0,True,False,False,False,False,False
19813,45,1,1,1,74.0,1,0,True,False,False,False,False,False
19814,27,1,1,0,64.0,1,1,True,False,False,False,False,False
19815,26,0,1,1,73.0,1,0,True,False,False,False,False,False
19816,41,1,2,2,72.0,1,0,True,False,False,False,False,False
19817,50,1,1,0,63.0,0,0,True,False,False,False,False,False
19818,31,0,1,0,71.0,1,0,True,False,False,False,False,False
19819,46,2,1,0,61.0,0,1,True,False,False,False,False,False
19820,33,0,1,0,72.0,1,0,False,False,False,False,False,True
19821,62,1,1,0,68.0,0,0,True,False,False,False,False,False
19822,42,1,1,0,72.0,1,0,True,False,False,False,False,False
19823,52,1,1,0,63.0,0,0,True,False,False,False,False,False
19824,29,0,1,0,65.0,0,1,True,False,False,False,False,False
19825,38,1,1,0,70.0,0,0,True,False,False,False,False,False
19826,30,1,1,0,74.0,1,0,True,False,False,False,False,False
19827,39,1,1,0,65.0,1,0,True,False,False,False,False,False
19828,41,1,1,0,64.0,0,0,True,False,False,False,False,False
19829,27,0,1,0,66.0,1,0,True,False,False,False,False,False
19830,26,1,0,0,64.0,0,0,True,False,False,False,False,False
19831,28,1,1,0,71.0,1,0,True,False,False,False,False,False
19832,32,0,1,0,70.0,1,1,True,False,False,False,False,False
19833,29,2,1,0,67.0,0,0,False,False,False,True,False,False
19834,26,2,1,0,70.0,1,0,True,False,False,False,False,False
19835,45,0,1,0,71.0,1,0,False,False,False,False,False,True
19836,32,0,1,0,69.0,0,0,True,False,False,False,False,False
19837,22,1,1,0,68.0,1,0,False,False,False,False,False,True
19838,41,1,1,1,67.0,0,0,True,False,False,False,False,False
19839,32,0,1,1,61.0,0,0,False,False,False,False,True,False
19840,32,1,1,0,60.0,0,0,True,False,False,False,False,False
19841,29,1,1,1,70.0,0,0,True,False,False,False,False,False
19842,43,0,1,0,68.0,1,0,True,False,False,False,False,False
19843,24,0,1,0,71.0,1,0,True,False,False,False,False,False
19844,22,2,1,1,67.0,0,0,True,False,False,False,False,False
19845,32,0,1,1,70.0,1,1,True,False,False,False,False,False
19846,38,0,1,0,66.0,1,0,True,False,False,False,False,False
19847,26,1,1,0,70.0,1,0,True,False,False,False,False,False
19848,41,0,1,0,72.0,1,0,False,False,False,False,True,False
19849,49,2,1,0,68.0,0,0,True,False,False,False,False,False
19850,30,0,1,0,63.0,0,0,True,False,False,False,False,False
19851,31,2,1,0,76.0,1,0,True,False,False,False,False,False
19852,39,1,1,0,62.0,0,0,True,False,False,False,False,False
19853,25,0,1,0,74.0,1,0,True,False,False,False,False,False
19854,42,1,1,0,75.0,1,0,True,False,False,False,False,False
19855,34,0,1,0,74.0,1,0,True,False,False,False,False,False
19856,28,1,1,0,69.0,1,0,True,False,False,False,False,False
19857,39,0,1,0,62.0,0,0,True,False,False,False,False,False
19858,51,2,0,0,61.0,0,0,True,False,False,False,False,False
19859,32,1,1,0,75.0,1,0,False,False,False,False,False,True
19860,39,0,1,0,68.0,1,0,True,False,False,False,False,False
19861,56,0,1,0,66.0,0,0,True,False,False,False,False,False
19862,30,0,1,0,66.0,0,0,False,False,False,False,False,True
19863,31,2,1,0,63.0,0,0,True,False,False,False,False,False
19864,26,2,1,0,68.0,0,0,True,False,False,False,False,False
19865,38,1,1,1,67.0,0,0,True,False,False,False,False,False
19866,44,1,1,0,61.0,0,0,False,False,False,False,False,True
19867,32,0,1,0,63.0,0,0,True,False,False,False,False,False
19868,32,0,2,0,66.0,0,0,True,False,False,False,False,False
19869,38,0,1,0,70.0,1,0,True,False,False,False,False,False
19870,27,2,1,1,69.0,0,0,True,False,False,False,False,False
19871,38,0,1,0,74.0,1,0,False,False,False,False,False,True
19872,28,1,1,0,64.0,0,0,True,False,False,False,False,False
19873,51,0,1,0,72.0,1,0,False,False,False,False,False,True
19874,43,0,1,0,71.0,1,0,True,False,False,False,False,False
19875,52,0,1,0,70.0,1,0,True,False,False,False,False,False
19876,35,0,1,0,61.0,0,0,True,False,False,False,False,False
19877,34,0,1,0,70.0,1,0,True,False,False,False,False,False
19878,32,1,1,0,72.0,1,0,True,False,False,False,False,False
19879,30,1,1,0,67.0,1,0,True,False,False,False,False,False
19880,37,0,1,0,72.0,1,0,False,False,False,False,False,True
19881,35,0,1,0,69.0,1,0,True,False,False,False,False,False
19882,28,1,2,0,70.0,1,1,True,False,False,False,False,False
19883,35,1,1,0,64.0,1,0,True,False,False,False,False,False
19884,38,0,0,0,68.0,1,0,True,False,False,False,False,False
19885,22,1,0,0,73.0,1,0,True,False,False,False,False,False
19886,43,0,1,0,60.0,0,1,True,False,False,False,False,False
19887,26,0,1,0,66.0,0,1,True,False,False,False,False,False
19888,33,0,1,0,72.0,1,0,True,False,False,False,False,False
19889,41,1,1,0,73.0,1,0,True,False,False,False,False,False
19890,33,1,0,0,68.0,1,0,True,False,False,False,False,False
19891,36,0,1,0,68.0,0,1,True,False,False,False,False,False
19892,38,0,0,0,72.0,1,0,True,False,False,False,False,False
19893,44,0,1,0,69.0,0,0,True,False,False,False,False,False
19894,37,0,1,0,73.0,1,0,True,False,False,False,False,False
19895,56,1,1,0,72.0,1,0,True,False,False,False,False,False
19896,42,0,1,0,75.0,1,0,False,False,False,False,False,True
19897,35,2,2,0,60.0,0,0,True,False,False,False,False,False
19898,41,2,1,0,74.0,1,0,True,False,False,False,False,False
19899,38,0,1,1,70.0,1,1,True,False,False,False,False,False
19900,33,1,1,1,64.0,0,0,True,False,False,False,False,False
19901,31,0,1,0,72.0,1,0,True,False,False,False,False,False
19902,33,0,1,0,74.0,1,0,True,False,False,False,False,False
19903,27,0,1,1,71.0,1,0,True,False,False,False,False,False
19904,27,0,1,0,72.0,1,0,True,False,False,False,False,False
19905,39,0,1,0,66.0,1,0,True,False,False,False,False,False
19906,41,0,1,0,62.0,0,0,True,False,False,False,False,False
19907,46,2,1,0,69.0,1,0,True,False,False,False,False,False
19908,46,1,1,1,69.0,1,0,True,False,False,False,False,False
19909,33,2,1,0,64.0,0,1,True,False,False,False,False,False
19910,25,0,1,0,53.0,1,0,True,False,False,False,False,False
19911,37,0,1,0,69.0,1,0,True,False,False,False,False,False
19912,62,0,1,0,65.0,0,0,True,False,False,False,False,False
19913,32,1,0,0,68.0,1,1,False,False,False,True,False,False
19914,51,0,1,0,68.0,0,0,True,False,False,False,False,False
19915,37,2,1,0,70.0,0,1,True,False,False,False,False,False
19916,30,0,1,0,66.0,1,0,True,False,False,False,False,False
19917,57,2,1,0,72.0,1,0,True,False,False,False,False,False
19918,20,0,1,0,67.0,1,0,True,False,False,False,False,False
19919,31,1,1,0,72.0,1,0,True,False,False,False,False,False
19920,43,1,1,0,67.0,0,0,True,False,False,False,False,False
19921,48,2,1,0,68.0,1,0,True,False,False,False,False,False
19922,59,0,1,0,69.0,0,0,True,False,False,False,False,False
19923,57,1,1,0,66.0,0,0,True,False,False,False,False,False
19924,23,1,1,1,67.0,0,0,True,False,False,False,False,False
19925,38,0,1,0,73.0,1,0,False,False,False,False,False,True
19926,30,0,1,0,75.0,1,0,True,False,False,False,False,False
19927,33,1,1,0,72.0,1,0,False,False,False,False,False,True
19928,27,0,1,0,68.0,1,0,True,False,False,False,False,False
19929,39,0,1,0,70.0,1,0,True,False,False,False,False,False
19930,42,0,1,1,65.0,0,0,True,False,False,False,False,False
19931,28,0,1,0,65.0,1,0,True,False,False,False,False,False
19932,53,0,1,0,69.0,1,0,True,False,False,False,False,False
19933,38,0,1,0,72.0,1,0,True,False,False,False,False,False
19934,27,2,1,1,68.0,1,0,True,False,False,False,False,False
19935,32,1,1,0,74.0,1,0,True,False,False,False,False,False
19936,35,0,1,0,72.0,1,0,True,False,False,False,False,False
19937,47,1,1,0,68.0,1,0,False,False,False,False,False,True
19938,26,0,1,0,70.0,1,0,True,False,False,False,False,False
19939,43,0,2,0,74.0,1,0,False,False,False,False,False,True
19940,34,0,1,0,68.0,1,0,True,False,False,False,False,False
19941,36,0,1,0,72.0,1,0,True,False,False,False,False,False
19942,26,0,1,0,64.0,0,0,True,False,False,False,False,False
19943,36,0,1,0,69.0,0,0,True,False,False,False,False,False
19944,31,0,1,0,65.0,1,1,True,False,False,False,False,False
19945,41,1,1,1,69.0,1,1,True,False,False,False,False,False
19946,25,0,1,0,64.0,0,1,True,False,False,False,False,False
19947,41,0,1,0,72.0,1,0,False,False,False,False,False,True
19948,19,0,1,0,71.0,1,0,True,False,False,False,False,False
