,body_type
59380,0
6463,0
33566,0
56163,0
29387,0
38344,1
46877,0
53331,0
26019,0
12734,0
51756,0
22035,0
10028,0
23697,0
45714,1
21853,0
23243,0
57076,1
16392,0
25374,1
8357,0
33652,0
17366,0
3891,1
15443,0
52089,1
44517,0
16183,0
47965,1
43107,0
37829,0
56517,0
57373,0
52463,1
19515,0
28883,0
47956,0
13087,0
54362,0
8141,0
4161,0
30784,0
47525,1
44731,0
7123,0
56652,1
23933,0
31009,0
38178,0
58546,0
40819,0
39010,0
20374,0
803,0
31783,0
15418,0
3519,0
20233,0
35574,0
30057,0
51979,0
25006,0
12612,0
46957,0
39936,0
11668,0
53004,0
9346,0
183,0
34851,0
24614,0
8656,0
26631,0
55389,0
7936,0
27684,0
55820,1
48216,0
15071,0
47591,0
30204,0
6185,0
46422,0
24782,0
45196,0
58992,0
48569,1
53932,0
14271,0
53449,1
49662,0
6570,0
6636,1
24962,0
17586,0
9737,0
23791,0
32969,0
54779,1
19402,0
47942,1
15353,0
39283,0
24913,0
13987,0
21298,0
53527,0
31295,0
12595,0
32220,0
6017,0
30626,0
8463,0
45562,0
42644,0
40656,1
4573,0
28840,0
14566,0
56961,0
30192,1
37630,0
37415,0
4055,0
6584,0
3203,0
25313,0
15205,0
52670,1
34803,0
8517,0
1518,0
54405,0
53020,0
45325,1
26538,0
54748,0
24727,0
3007,0
28703,0
27416,1
17232,0
33982,0
10747,0
38912,0
37711,0
51358,0
34747,0
57821,0
40894,0
50817,0
32769,0
48516,0
49645,0
45472,0
56830,0
25239,0
9626,0
30967,0
32072,1
32602,0
55242,0
58327,1
20969,0
52786,1
10849,1
27740,0
17502,0
53613,0
57371,0
59940,0
40250,0
30686,1
3043,0
17014,0
34229,0
58645,1
51028,0
50620,0
16221,0
38339,0
35782,0
27229,0
46484,0
23156,0
35368,0
42169,1
18677,0
21335,0
29094,0
58012,1
25746,0
16648,0
1812,0
47401,1
54275,0
19604,1
33052,1
29122,0
1454,1
48906,0
20999,0
7911,0
52553,0
22469,0
17143,0
36382,0
4206,0
52237,0
9818,0
20271,1
51133,0
19527,0
44155,0
58251,0
14612,0
37811,0
17765,0
24007,0
25306,0
2069,0
3152,1
12819,0
47658,0
18058,0
24292,1
23617,0
49663,0
52417,1
48267,0
5543,0
15829,0
50362,0
6262,0
3981,0
6194,0
16841,1
25403,1
17132,0
1043,0
21744,0
1499,0
39969,0
31414,0
23074,0
59695,1
51729,1
35301,0
12614,1
56998,0
45521,0
44820,0
1681,0
57594,1
58899,0
9622,0
35168,0
23223,0
6952,0
34508,0
524,0
15447,0
12787,0
2361,0
22170,0
29163,0
26209,0
41544,0
47107,0
39177,0
6386,0
39868,0
26216,0
23545,0
27078,0
55318,0
47506,0
17951,0
3400,0
51517,0
48205,0
44225,0
24867,0
31541,0
10454,0
55452,1
12064,1
50838,0
13438,0
22523,1
35741,1
27828,0
34141,0
12326,0
6810,1
3727,0
58465,0
45428,0
55525,1
49510,0
48109,0
39349,0
56223,0
8096,1
45942,1
12458,0
41678,1
3308,0
4902,1
33303,0
48120,0
22932,0
40467,0
10465,0
52402,0
10808,0
28377,0
36814,0
51400,0
40678,0
29312,0
37263,0
36324,0
27461,0
24889,0
38643,0
38599,0
8230,0
47089,0
52300,0
26457,0
26017,0
24637,0
35365,0
9374,0
3184,0
31633,0
22374,0
13397,0
28222,1
44064,0
22844,0
51783,0
36261,0
22934,0
6522,1
42995,0
7358,0
32147,1
1965,0
29929,0
36922,0
26081,0
49710,0
33394,0
1176,0
21405,0
41847,0
986,0
53564,0
13137,0
30865,0
58750,0
22793,0
47948,0
12640,0
7224,0
54760,1
11776,1
15389,0
35709,0
18278,0
30665,1
46658,0
38032,0
37846,0
59611,0
7379,0
21745,0
16130,0
12960,1
12489,0
54446,0
44129,0
42047,0
8442,0
42309,0
485,1
6934,0
29967,0
33242,1
37662,0
46720,0
21270,0
36118,0
25554,0
19407,0
32288,0
31293,0
46615,0
31759,0
958,0
7739,0
1614,0
33127,0
706,1
25446,0
22801,0
28419,0
55631,0
4211,1
20609,0
28400,0
7863,0
52566,0
43978,1
4017,0
40996,0
20566,0
48129,0
43555,0
30489,0
53408,0
55489,0
6757,0
13839,0
19300,1
57849,0
15983,0
36872,0
15158,1
18750,1
54871,1
33208,0
40592,1
33638,0
18567,0
34186,0
29644,0
39580,0
44022,1
9420,0
171,0
9509,0
3292,1
34926,0
5999,1
34175,1
52018,0
24866,1
58252,1
36060,0
234,0
52123,0
22720,0
24281,0
31195,1
42295,0
2170,0
51693,0
12774,0
44710,0
49562,1
56477,0
350,0
47315,0
31626,0
11243,0
30949,0
11945,0
11008,0
38848,0
44545,0
41819,0
7560,0
56950,1
31953,0
11640,0
43475,1
3174,0
12266,0
49239,0
11155,1
43165,0
829,0
31013,0
54249,0
49036,0
24974,0
59442,1
6912,0
49867,0
28491,0
37721,0
17178,0
47993,0
21875,0
44839,0
51235,0
49893,1
55066,1
29403,1
29945,0
35207,0
12827,0
41937,1
47097,1
45490,0
35322,0
37803,0
50060,0
6046,0
16452,0
42650,0
34083,0
38832,0
40173,0
16445,0
49186,0
34976,0
15529,0
26889,0
42125,0
10482,0
7177,0
6279,0
1385,0
32765,0
21046,0
19788,0
24243,0
28034,0
44232,0
17004,0
22373,0
39316,0
56500,0
45158,0
54490,0
22968,0
36942,0
59559,1
26822,1
52966,0
45229,0
3622,0
12123,0
21014,1
43068,1
38790,0
32091,0
38562,0
41795,0
34794,0
13215,0
27423,0
34111,0
13057,0
26128,0
39579,0
22063,0
13956,0
57268,0
3122,0
24723,0
28340,0
10853,0
4864,0
36824,0
8298,0
43489,0
17913,0
21727,0
24917,0
17990,0
42408,0
21263,0
9699,1
25473,0
41838,0
9859,1
54903,1
19199,0
45961,0
29121,0
57487,0
46764,0
58654,0
2263,0
47108,0
39204,0
36272,0
42667,0
19180,0
40757,0
14068,0
20784,0
2998,0
51640,0
54481,0
52408,0
43386,1
41169,0
2585,0
20425,0
55742,0
43031,0
26313,0
15078,0
9500,0
5947,0
14436,1
11034,0
38077,0
12922,0
56090,0
9979,0
24985,1
58839,0
27514,1
21983,0
22520,0
6143,1
3254,0
1098,0
18574,0
25301,0
52542,0
34358,0
29346,0
36121,0
2401,0
35260,0
53381,1
20338,0
10755,0
43736,0
6767,0
23833,0
10361,0
22733,0
21057,0
32171,0
30015,1
56929,0
33562,0
17737,0
42817,0
43124,0
49652,0
38552,0
58040,0
52370,0
43659,0
29098,0
53658,0
42758,0
10364,0
603,0
19586,1
31571,0
34667,0
20309,0
32633,0
22848,0
39651,0
21933,1
44363,0
16092,0
45339,0
20654,0
18456,0
41264,0
36657,0
27813,0
15317,0
52296,1
40615,0
6933,0
28903,0
45532,0
57060,0
21960,0
48704,0
5391,0
32084,0
7676,0
3897,1
4046,0
50433,0
49273,0
54059,1
11279,0
56589,0
29864,0
8746,0
54858,0
36293,0
21630,0
6551,0
49956,0
6549,1
55920,0
39950,0
685,0
18196,0
31652,0
46480,0
14936,0
5486,0
3539,0
30872,0
41607,0
28957,0
57878,0
2493,0
27906,0
28448,0
39092,0
38334,0
31339,0
22030,0
10013,0
55163,0
31023,1
5056,0
39978,1
51002,0
53545,0
50650,0
29114,0
1347,0
28421,1
45927,0
27821,0
7834,1
47694,0
51697,1
36439,0
41086,0
40556,0
3479,1
58848,0
24680,1
37554,0
24564,0
51228,0
15676,0
44330,0
49405,0
31788,0
25945,0
57325,0
10814,0
53920,0
12534,0
13891,0
54008,0
7263,1
7304,0
16834,0
44283,0
3371,0
46470,0
35767,0
1112,0
58406,0
27977,0
30998,0
19613,0
6014,1
29143,1
23030,0
4060,0
34795,0
45669,0
48642,0
58382,0
37560,0
23323,0
42852,1
45680,0
35285,1
46459,0
46403,0
5159,0
58172,0
43551,1
5985,0
39136,0
45185,0
50395,0
45977,0
18238,0
48572,1
27801,0
35902,0
23772,0
38893,0
55931,0
53024,0
26391,0
51151,0
59200,1
20718,1
30914,0
32287,0
38477,1
41411,1
50766,0
3643,1
55665,0
50402,0
32001,0
5995,0
18704,0
48370,0
36801,0
45637,0
50152,1
1395,0
48522,0
6043,0
21546,0
35103,0
36737,0
16210,0
19457,0
28623,0
36681,0
17498,0
42324,0
55663,0
54073,1
13696,0
56934,0
54153,0
44614,0
6838,0
15247,0
50999,0
15118,0
58359,0
6392,0
10329,0
16202,0
406,0
38693,1
18152,0
10165,0
18961,0
22158,0
20613,1
46109,0
11121,0
24282,1
35553,1
41341,0
402,0
30963,1
36891,1
53185,0
45285,0
1570,0
10187,0
14225,0
57844,0
11664,1
200,0
35046,0
20190,0
10014,0
51137,1
25602,0
53082,0
1576,0
41078,0
30757,0
59557,0
26554,0
56014,0
32792,1
49060,0
37024,0
7762,1
42220,0
55882,0
14275,0
15754,0
48853,1
48681,0
32600,1
9109,0
53167,0
6931,0
57469,0
14822,0
38587,0
25644,0
49844,0
3814,0
38869,0
34224,0
40469,0
20803,1
51749,0
33838,0
20795,0
33790,0
52381,1
57555,0
45295,1
34154,0
50695,1
8324,0
48615,0
4927,0
5322,0
19846,0
18413,0
50261,0
39373,0
37229,0
909,0
40387,0
36157,0
39886,0
14505,0
56790,1
34742,0
22553,0
34711,1
5864,0
28830,0
15432,0
27768,0
41485,0
38761,0
2023,0
38341,0
55748,0
28365,0
15768,0
9631,0
43032,0
31074,0
52068,0
23800,0
17062,0
50559,0
36187,0
13471,0
21323,0
50562,0
30398,0
46906,0
46796,1
41598,0
28732,0
52098,0
8985,0
56321,0
21801,0
13810,0
16983,0
8578,0
18985,0
6132,0
43429,0
43062,0
13000,0
24016,0
25921,0
14581,0
12044,1
42382,0
23203,0
26881,0
37795,0
5494,0
48984,0
43297,0
2932,0
9811,0
41652,0
10573,0
6049,0
11543,0
16387,0
39249,0
17126,0
11229,0
15144,1
55494,1
29792,0
17256,0
10529,1
6666,0
24017,0
34388,0
7913,0
1239,0
50956,0
8144,0
40884,0
32320,1
49469,0
11855,0
33770,0
46833,0
56890,1
12590,0
33084,1
8599,0
20508,0
46535,0
1638,0
12990,1
12542,0
11634,0
12626,0
12348,0
39663,0
59731,0
12487,0
59706,0
21910,0
44735,0
41162,0
29180,0
51194,1
18885,0
49222,0
9430,0
38151,0
24165,1
48178,0
41721,1
21172,0
903,0
45282,0
8984,0
58467,0
44365,0
28964,0
50879,1
41783,0
9531,0
51294,1
22241,0
22947,1
46589,0
25884,0
57100,0
20286,0
34195,0
45484,0
1220,0
35554,0
1598,0
23125,0
31811,0
21542,0
55838,0
45061,0
55854,0
19639,1
9589,0
47381,1
51461,0
38051,0
38022,0
38247,0
36585,0
55331,0
43655,0
57009,0
38475,0
41452,0
39631,0
31008,0
20013,0
6619,0
9913,0
55335,1
58807,0
45015,0
58930,0
11397,0
16172,0
27248,0
54561,0
13940,0
28530,0
48286,0
50801,1
30199,0
16499,0
38695,0
51492,0
44783,0
26898,1
47049,0
34479,1
41073,0
10121,0
13655,1
14447,0
25702,0
44125,0
5573,1
17386,0
14432,0
48085,0
25417,1
34811,0
30206,0
40042,0
13901,0
57203,0
43805,0
5376,0
32997,1
12121,0
31204,0
18095,0
52503,0
4999,0
16434,0
54644,0
44434,0
10166,0
30080,0
9205,0
56197,0
30679,0
55148,0
33016,0
27584,1
13534,0
18843,0
3198,0
54476,0
58728,0
58767,0
1723,0
47292,0
2477,0
7698,0
52589,0
46815,1
22666,0
397,0
40293,1
19014,0
26380,0
25338,1
33534,0
4237,0
14255,0
36653,0
43200,0
37414,1
18778,0
33209,0
39114,1
12200,0
35491,0
8308,0
54824,0
27769,0
51490,0
51720,0
20873,0
11553,0
13166,0
49984,0
36213,0
30842,0
5207,0
57992,0
42389,0
50253,0
11926,0
40445,0
53434,0
55721,0
17163,0
51610,0
41558,0
55618,0
17215,0
46867,0
24235,0
42416,0
40394,0
23078,0
54826,0
7110,1
30545,0
41528,1
580,0
34658,0
21106,0
32806,0
28138,0
57578,1
2237,0
54289,0
8049,0
52744,0
942,0
11661,1
32199,0
33465,0
43638,0
10103,0
9149,1
19937,0
19528,1
19668,0
47627,0
55201,1
55533,0
26359,0
26234,0
14297,0
4443,0
24972,0
36731,0
21388,0
4476,1
18242,0
49362,1
11997,0
10285,0
16525,1
31327,1
34692,0
18632,0
33862,0
48434,0
6255,0
29794,0
46799,0
21359,1
56289,1
48340,0
28493,0
19750,0
6328,1
32015,0
26884,1
46292,0
22726,0
18694,0
3695,0
45678,0
9131,1
17545,0
30787,1
18573,0
49630,0
37222,0
30736,0
22177,0
40736,0
5500,0
1113,0
52603,0
7238,0
24219,0
22901,0
49505,0
26148,0
33604,0
12483,0
22216,0
37976,0
18286,1
1556,0
7384,0
23915,0
41820,0
10504,0
41047,0
1547,0
18132,0
50932,0
30803,0
50032,0
46368,0
35810,0
34283,0
13022,0
50850,0
34264,0
23647,1
43872,1
21326,0
42254,1
9878,0
32846,0
59440,0
16267,0
20931,0
44596,0
37635,0
25803,0
10557,0
6298,0
39525,0
8727,0
24579,0
16577,0
2525,0
35330,0
20403,0
40100,0
26790,1
11306,0
48344,0
4030,1
5929,0
27445,0
31893,0
33829,0
33806,1
48469,0
53135,0
8671,0
39526,0
32928,0
3862,0
29190,0
46973,0
7044,1
14930,0
15349,0
49201,0
53384,0
6139,0
10337,0
35477,0
44488,0
48403,0
42287,0
28398,0
3777,1
10881,1
27336,0
518,0
2284,0
12820,0
52821,0
28845,0
43101,0
37743,0
22303,0
29176,0
58297,0
17167,0
49131,0
38796,0
45892,0
2152,0
35345,0
40754,0
27505,0
1167,0
10868,0
59817,0
2025,0
33800,1
49279,0
46112,1
51574,0
48995,0
53250,0
52360,0
26052,0
58813,0
48153,0
41695,0
53835,0
7094,0
15616,0
49360,0
9193,0
3886,0
33480,0
24931,0
41275,0
56411,0
12895,0
59739,0
51375,0
50456,0
12687,0
24622,0
29284,0
23053,1
29555,0
8300,0
30684,1
50555,0
22166,0
39563,0
17525,0
50603,0
49115,0
54391,0
40647,0
51389,0
10530,1
28164,0
13446,0
37654,1
21806,0
9112,0
369,0
15649,0
488,0
14316,0
12872,0
44505,0
46601,0
36526,0
32092,0
38390,1
41068,0
2182,0
6560,0
22760,0
22576,0
25958,0
44899,0
57320,0
45728,0
11548,0
45251,0
28650,0
3710,0
4962,0
23866,0
11980,1
48524,1
10355,0
41887,1
51690,0
43539,0
7529,0
46581,0
9690,0
42131,1
1722,0
35129,1
41396,1
13689,1
47162,0
7924,0
11120,0
52794,0
38840,0
58437,0
17934,0
45333,0
20381,0
10666,0
26725,0
6202,0
17015,0
41945,1
46828,0
38847,0
47182,0
31686,0
16213,0
1742,0
6800,0
46676,0
54504,0
23621,0
22351,0
25817,0
24384,0
56663,0
53715,0
18037,0
12104,0
28037,1
14784,0
6657,0
53417,0
10245,0
45744,0
40178,0
31508,0
28089,0
15590,0
23632,0
28132,0
31002,1
53201,0
3295,0
3409,0
47455,0
36166,1
13957,0
26638,0
4621,0
57290,0
40373,0
49479,0
44396,0
47637,1
16288,0
39325,0
9620,0
14658,0
2382,0
34682,0
11699,0
8177,0
35792,0
45101,0
16109,0
5553,0
25828,0
28356,0
55953,0
36825,0
37362,0
21596,0
4651,0
47012,0
45163,0
59095,0
38183,0
28602,0
18782,0
18504,0
4709,0
44196,1
35729,0
49699,0
29275,0
44092,0
26684,1
41079,0
17003,0
8183,0
4723,0
2985,0
9100,0
27113,0
16638,0
14794,0
52886,0
638,0
39272,0
36292,0
9658,0
57846,0
22572,0
51944,0
26953,0
20606,0
7410,1
19040,0
18126,0
32210,1
51662,1
25591,0
55707,0
34145,0
19087,1
20307,0
21808,0
16881,1
54905,0
43110,0
42113,0
42281,1
24973,0
39835,1
37324,1
11019,0
19026,0
2983,0
58535,0
11646,0
15981,0
20101,0
20282,0
12512,0
48075,0
26253,0
38491,0
954,0
47746,0
206,0
47217,1
49487,0
41117,0
29610,0
22139,0
5251,0
40473,0
39122,0
52688,0
2839,1
12229,0
25097,0
33026,0
862,0
36280,0
43223,1
25836,0
46166,1
11590,0
13592,1
3441,1
59825,0
13603,1
27919,0
45065,1
35261,0
28796,0
32852,0
14580,1
50285,0
16148,0
56820,1
14277,1
55964,0
32631,0
37809,1
38649,0
18218,0
6809,0
51488,0
21349,0
25370,0
43151,0
45666,0
50730,0
52513,0
23752,1
55583,0
27570,0
13081,0
46533,0
37316,1
59209,0
43138,0
11495,0
57375,0
34399,0
6622,0
43463,0
38969,0
37894,1
10306,1
54326,0
30054,0
13479,0
4373,0
11840,1
37308,0
50527,0
3805,0
19094,0
33292,0
11916,0
21643,0
40422,0
39581,0
22794,1
14233,1
18500,0
17362,0
44649,0
37342,0
51094,0
21459,0
15673,0
34876,1
22203,0
42520,0
55079,0
35744,0
32322,0
18326,0
14799,0
47057,1
48764,0
47423,1
35978,0
24354,0
51588,0
7088,0
55812,0
21626,0
1933,0
57723,1
40282,1
30070,0
43664,0
14600,1
261,0
8886,0
35105,0
29212,0
11000,0
33311,0
20947,0
25151,0
25461,0
21565,1
35851,0
56351,0
18313,0
11094,0
56417,0
14557,0
26345,0
51323,0
24372,0
15140,0
24399,0
28410,0
13199,0
54511,0
1487,0
32274,0
23411,0
51132,0
15381,0
2909,0
9400,0
26418,1
50694,1
53420,0
43533,0
54731,1
21464,0
50525,1
33426,0
36905,0
6857,0
9496,0
57382,0
3763,0
29401,1
56806,0
50790,0
18852,0
48971,0
17798,0
4989,1
12372,0
36625,0
23529,0
52759,0
466,0
3248,0
10812,0
5575,0
52862,0
16692,0
36013,0
50246,0
56428,0
43529,0
28352,1
20370,1
53952,0
48508,1
56001,0
1150,0
17725,1
38271,0
14474,0
10667,0
24124,0
25987,0
40527,0
19362,0
35736,1
31105,0
52668,0
10860,1
19162,0
14063,0
16453,1
38349,0
52283,0
46043,0
58778,0
450,0
6077,1
4100,0
54348,0
24484,0
6580,0
14586,0
14606,0
32892,0
46228,0
13640,0
10343,0
13348,0
51349,0
566,0
31515,0
10432,0
54230,0
30525,0
818,0
36348,0
46516,0
43845,0
28502,0
2944,0
42753,1
6927,0
10408,0
13970,1
33618,0
9911,0
27576,0
59083,0
40509,0
7678,0
57153,1
31632,0
26202,0
4392,0
37020,0
5898,0
2814,1
5613,0
56003,0
21381,0
58657,0
22960,0
55803,0
29196,0
47599,0
8438,1
26097,0
39343,0
30689,0
43411,0
49122,0
19370,0
28769,0
31565,0
9732,0
58177,0
51562,0
46848,0
25919,0
31506,0
51905,0
3733,0
8581,0
42917,0
11086,0
17549,0
55779,0
1412,0
29963,0
15029,1
52526,0
37782,0
2280,0
50015,0
15009,0
59254,0
5064,0
35830,0
43751,1
34309,0
55275,0
6360,0
55681,0
38786,0
49999,0
24135,0
58943,0
58934,0
32940,0
7275,0
6269,0
58495,0
201,0
31807,0
420,1
22247,0
43030,0
17217,0
57893,0
53214,0
22948,0
6446,0
5104,0
50086,0
21686,1
36935,0
15782,0
49943,0
30546,1
59181,0
51168,0
59165,0
55157,0
7812,0
24542,0
24043,0
38680,0
53178,0
28268,0
50997,0
42788,0
36142,0
35683,1
45048,1
54028,0
36713,0
22836,1
15731,0
1733,0
18701,0
21167,0
27399,0
32621,0
8148,0
22430,0
38045,0
41805,0
48570,0
16761,1
15735,0
7442,0
14375,0
16388,0
34019,1
41063,0
53297,0
12115,0
5078,0
22790,0
22150,0
1118,0
37050,0
16177,0
7425,0
44799,0
4407,0
51752,0
21859,0
50906,0
45476,0
12775,1
9949,0
29964,0
5955,0
6688,1
22386,0
30726,1
27520,0
36893,0
7385,0
37688,0
28334,0
887,0
46288,0
26113,0
14896,0
1507,0
25272,0
3451,0
59392,0
18321,0
14888,0
39880,0
11837,0
8528,0
20515,0
4307,0
51888,0
39599,1
14512,0
47483,0
32816,0
42456,0
47862,1
19278,0
231,0
18410,0
36215,0
1096,0
13196,0
56343,0
37116,0
57104,0
39339,0
4218,0
1683,0
19532,1
33964,0
36525,0
16110,0
313,0
6480,0
27087,1
20244,0
59286,0
23240,0
32346,0
43218,1
46243,0
44347,0
51695,0
59116,0
19853,0
1824,0
46008,0
51291,0
43332,0
35147,0
38949,0
56179,0
20081,0
29133,0
46974,0
38894,0
30629,1
57139,0
5723,0
28706,0
40781,0
13451,0
29201,0
10607,0
44558,0
15856,1
12061,1
34744,0
2408,0
46715,1
19567,0
31800,0
14346,0
13586,0
5863,0
38055,0
49283,0
12746,0
26788,0
41222,0
58749,0
6415,0
47480,0
6573,0
32607,0
9382,1
28151,1
29887,0
6000,0
15394,1
6968,1
21071,1
49890,0
4959,0
36225,0
50918,0
8212,1
30263,0
45247,1
48754,0
32979,0
11093,0
2163,1
23985,1
23307,1
43049,0
57075,0
23142,0
8132,0
40484,0
15187,0
15654,1
11966,0
43445,0
32217,0
53467,0
48545,1
9528,0
43,0
21068,0
40815,0
48282,0
13749,0
17094,1
54989,0
17175,0
44484,1
37534,0
54141,0
37418,1
6960,0
7767,0
36793,0
1309,0
21158,0
11470,0
798,0
50092,0
34938,0
50552,0
47953,0
25938,0
6783,0
34845,0
36427,0
37574,0
9826,0
44875,0
32599,0
55280,0
23512,0
39238,0
24905,0
4531,0
5975,1
391,0
54615,0
45850,0
7501,0
3625,0
19703,0
22526,0
59799,0
20495,0
21691,0
35380,1
1300,0
46235,0
49559,0
47969,0
9511,0
13848,0
52210,0
45010,0
28941,0
17220,0
3874,0
46141,0
3118,0
2750,0
6051,1
14593,0
25524,0
3490,0
51504,0
35555,0
50538,0
50660,0
35924,0
51196,0
37424,1
8618,0
38322,0
12902,0
47419,0
7561,0
39596,0
47911,0
30993,0
72,0
8684,0
35358,0
50893,0
36489,1
8234,0
42428,1
52524,0
18519,0
42500,0
46496,0
46875,0
51374,0
39643,0
22230,0
33497,1
33324,0
55241,0
42333,0
45470,0
14517,0
52810,1
34225,1
7825,0
12695,0
49106,0
7511,1
42283,0
39288,0
3000,0
34488,0
56080,0
42762,0
15996,0
19453,0
53972,0
4652,0
2535,0
55451,0
12392,1
122,0
44105,0
32430,0
50793,1
38259,0
49074,0
49333,0
15269,1
58885,0
57727,0
23194,1
38977,0
8185,0
34232,0
9908,0
34047,0
8896,0
8864,0
47523,0
15036,1
36823,0
1078,0
55368,1
25413,0
52382,1
25139,0
41038,0
23629,0
59705,0
30415,0
22309,0
47084,0
35707,0
32976,1
4456,1
15845,0
25850,0
13813,0
7103,0
51554,0
48443,0
3147,0
25118,1
8267,0
9583,0
49534,0
18810,0
55235,0
34828,0
10204,1
8689,0
44266,0
53022,0
12236,0
48241,0
48115,0
56715,0
55934,0
12072,0
23003,0
55986,0
40030,0
14628,0
2030,0
57954,0
54332,1
20396,0
1925,0
30572,1
59322,0
45321,1
54862,0
7675,0
22529,0
54413,0
33509,0
29999,0
54769,0
53844,0
39874,0
6237,0
31067,0
38825,0
43571,0
29822,0
15884,1
7445,0
12188,0
40963,0
325,0
48257,0
12954,0
20099,0
48027,0
672,0
10723,0
59245,0
25646,0
25749,0
6075,0
2929,0
22698,1
5559,0
16529,0
55546,0
23718,0
5808,0
58850,0
29567,0
11846,0
56094,0
43977,0
55548,0
33882,1
17788,0
53243,0
2370,0
10893,0
8615,0
57974,0
39443,0
52493,0
14837,0
925,1
23043,0
32814,0
47580,0
35611,0
21291,0
12071,0
54626,0
43425,0
26938,0
20225,0
13513,0
38516,0
9870,0
50133,0
25539,0
47564,0
32558,0
7264,0
48091,0
24472,0
37698,0
32277,0
1581,0
47728,0
9052,0
26130,0
59061,0
1833,1
19250,0
53211,0
11902,0
49272,0
41988,0
13385,0
52173,0
27031,0
57488,0
40517,1
52971,0
11184,0
29818,0
9303,1
17407,1
1930,0
51793,0
58625,0
21797,0
19873,0
10091,1
13354,1
50536,0
46783,0
33466,1
24081,1
39185,0
23879,0
25690,0
20165,0
56768,0
47405,0
12186,0
25506,0
51142,0
20543,0
26087,0
39258,0
45400,0
49142,0
49646,0
55307,0
56687,0
22151,0
39843,1
50837,0
45840,0
30829,0
50087,0
16111,0
12296,0
35299,0
52615,0
40661,0
59620,0
39074,0
59569,0
9815,1
45579,0
15799,0
2766,0
37117,0
35854,0
44479,0
26331,0
25589,0
5566,0
28157,0
55716,0
50025,0
16938,0
1409,1
49275,0
627,0
30174,0
50034,0
42681,1
23972,0
48132,0
28281,0
28655,0
38772,0
3542,0
6772,1
57693,1
3380,0
59372,0
49476,0
26095,0
26965,0
55673,0
51146,0
55825,0
22621,0
27900,0
11986,0
15320,0
36580,1
15760,0
39363,0
38418,0
49975,0
36068,0
18053,0
40297,0
8979,0
6836,0
53881,0
52863,0
14108,0
47867,0
31374,0
29527,0
44848,0
2052,0
16685,0
24719,0
3528,0
28237,0
27004,1
17751,0
676,0
56526,0
11414,1
58178,0
56008,0
58935,1
19734,0
26149,0
53552,1
14178,0
39917,0
6902,0
29573,0
44411,0
59425,0
43566,0
52084,1
17086,0
538,0
50968,0
23762,0
25038,1
39535,0
51930,0
15761,0
7798,0
17036,1
42093,0
50274,0
14009,0
43479,0
44891,0
53922,0
57369,0
32145,0
53706,0
44150,0
45343,0
56339,0
38873,1
5533,0
16730,0
7622,0
18859,0
43387,0
18753,0
48436,0
2384,0
9449,0
45012,1
21973,1
14205,1
37794,0
53411,0
13618,0
47810,1
57596,1
23161,1
1298,0
21134,0
59277,0
58756,0
12028,0
1957,0
30369,0
21132,0
40375,0
17829,0
52292,0
43924,0
22762,0
99,0
58324,0
33234,1
14028,0
29081,0
7230,1
33295,0
30081,0
50446,0
23704,0
52753,0
7062,1
44549,0
2809,0
23118,0
29766,0
29218,0
39063,0
56839,0
58977,0
38303,1
11112,1
51198,0
37215,1
46711,0
32211,0
30160,0
19542,0
57140,0
57316,1
13774,0
21924,0
38126,0
30891,0
35850,0
24559,0
45993,0
36353,0
5359,0
11016,0
27632,0
31395,0
46455,1
236,0
59480,0
39821,0
12450,1
23357,0
54813,0
19085,0
57449,0
53928,0
50796,1
20695,1
1971,1
30641,0
4951,0
13140,1
24526,0
41981,0
24000,0
2951,0
13259,0
54559,1
56795,0
8146,0
19930,0
312,0
39155,0
49681,0
4273,0
33123,0
14627,0
41661,0
24821,0
13904,0
18404,0
18372,0
10040,0
4395,0
43639,0
16013,1
41591,1
32791,0
10786,0
11281,0
27272,0
17364,0
9191,0
24353,0
38507,0
15061,0
21486,0
44717,0
10073,0
56326,0
14378,0
14521,1
23598,0
46607,0
23878,0
57820,0
54359,0
23285,0
54681,1
25770,0
8734,0
24223,0
5495,0
51265,0
463,0
58389,0
29106,1
5003,0
30093,1
42772,1
2566,0
2471,0
5465,0
18287,0
9627,1
57916,0
12001,0
6686,0
41667,1
12678,0
53873,1
54880,0
5605,0
17819,0
57023,0
28710,0
43928,0
45884,0
5387,1
7435,1
4624,1
40735,0
45913,0
14881,0
2029,0
57523,0
59017,0
41444,0
51476,1
33135,0
36786,0
33029,0
21641,1
47388,0
57168,0
40279,0
37597,1
57833,0
26816,0
31643,1
48338,0
58048,0
57418,0
57192,0
36943,0
25170,0
11170,1
8163,0
48897,0
38604,0
31957,0
33930,0
19965,0
58774,0
13123,0
14883,0
25606,0
55766,0
21061,0
51996,0
18653,0
14290,0
51811,1
9922,0
22193,0
6098,0
24534,0
30370,0
53109,1
13154,0
51205,1
55227,0
39806,0
35763,1
48253,0
11930,0
23009,0
49658,0
17761,0
21248,0
11621,0
26133,0
3738,0
22096,1
15410,0
3675,1
50241,0
24348,0
35357,0
13399,0
36796,0
187,0
36881,0
5007,0
9957,0
39352,0
28252,0
38161,0
362,0
40447,0
16910,0
39502,0
50528,0
14405,0
34114,1
40888,0
37191,0
28277,0
58929,1
38156,0
43492,0
44808,0
29393,0
49789,0
14828,0
45314,0
51169,1
41405,0
14238,0
13234,0
32878,0
47798,1
28733,0
42751,0
29458,0
28581,0
39340,0
50455,1
